Player,Date,Country,Manager1,Min,Gls,PK,CrdY,CrdR,OG
Grzegorz Krychowiak,2018-09-07,Poland, Roberto Mancini,90.0,0.0,0.0,0.0,0.0,0.0
Jakub Baszczykowski,2018-09-07,Poland, Roberto Mancini,79.0,0.0,0.0,1.0,0.0,0.0
   Rafa Pietrzak,2018-09-07,Poland, Roberto Mancini,11.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Reca,2018-09-07,Poland, Roberto Mancini,90.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-09-07,Poland, Roberto Mancini,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-09-07,Poland, Roberto Mancini,90.0,0.0,0.0,0.0,0.0,0.0
Bartosz Bereszynski,2018-09-07,Poland, Roberto Mancini,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2018-09-07,Poland, Roberto Mancini,90.0,0.0,0.0,1.0,0.0,0.0
Arkadiusz Milik,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,2018-10-14,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
   Jakub Baszczykowski,2018-10-14,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
Jacek Goralski,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Damian Szymanski,2018-10-14,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
   Kamil Grosicki,2018-10-14,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Reca,2018-10-14,Poland, Jerzy Brzeczek,86.0,0.0,0.0,0.0,0.0,0.0
   Artur Jedrzejczyk,2018-10-14,Poland, Jerzy Brzeczek,4.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Bartosz Bereszynski,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2018-10-14,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2016-09-04,Poland, Talgat Baysufinov,90.0,1.0,1.0,1.0,0.0,0.0
Bartosz Kapustka,2016-09-04,Poland, Talgat Baysufinov,82.0,1.0,0.0,0.0,0.0,0.0
   Karol Linetty,2016-09-04,Poland, Talgat Baysufinov,8.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,1.0,0.0,0.0
Grzegorz Krychowiak,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,0.0,0.0,0.0
Jakub Baszczykowski,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,0.0,0.0,0.0
Maciej Rybus,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,0.0,0.0,0.0
Bartosz Salamon,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,1.0,0.0,0.0
ukasz Piszczek,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,1.0,0.0,0.0
ukasz Fabianski,2016-09-04,Poland, Talgat Baysufinov,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2017-09-04,Poland, Adam Nawaka,90.0,1.0,1.0,0.0,0.0,0.0
Arkadiusz Milik,2017-09-04,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2017-09-04,Poland, Adam Nawaka,89.0,0.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2017-09-04,Poland, Adam Nawaka,1.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2017-09-04,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Maczynski,2017-09-04,Poland, Adam Nawaka,88.0,0.0,0.0,0.0,0.0,0.0
   Jan Bednarek,2017-09-04,Poland, Adam Nawaka,2.0,0.0,0.0,0.0,0.0,0.0
Maciej Makuszewski,2017-09-04,Poland, Adam Nawaka,64.0,0.0,0.0,0.0,0.0,0.0
   Jakub Baszczykowski,2017-09-04,Poland, Adam Nawaka,26.0,0.0,0.0,0.0,0.0,0.0
Maciej Rybus,2017-09-04,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Micha Pazdan,2017-09-04,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2017-09-04,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2017-09-04,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2017-09-04,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-03-27,Poland, Adam Nawaka,45.0,1.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2018-03-27,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2018-03-27,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Maciej Rybus,2018-03-27,Poland, Adam Nawaka,83.0,0.0,0.0,1.0,0.0,0.0
   Rafa Kurzawa,2018-03-27,Poland, Adam Nawaka,7.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Maczynski,2018-03-27,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Taras Romanchuk,2018-03-27,Poland, Adam Nawaka,60.0,0.0,0.0,0.0,0.0,0.0
   Arkadiusz Milik,2018-03-27,Poland, Adam Nawaka,30.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2018-03-27,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Micha Pazdan,2018-03-27,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-03-27,Poland, Adam Nawaka,66.0,0.0,0.0,0.0,0.0,0.0
   Tomasz Kedziora,2018-03-27,Poland, Adam Nawaka,24.0,0.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Thiago Cionek,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   ukasz Skorupski,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-03-27,Poland, Adam Nawaka,45.0,1.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2018-03-27,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2018-03-27,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Maciej Rybus,2018-03-27,Poland, Adam Nawaka,83.0,0.0,0.0,1.0,0.0,0.0
   Rafa Kurzawa,2018-03-27,Poland, Adam Nawaka,7.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Maczynski,2018-03-27,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Taras Romanchuk,2018-03-27,Poland, Adam Nawaka,60.0,0.0,0.0,0.0,0.0,0.0
   Arkadiusz Milik,2018-03-27,Poland, Adam Nawaka,30.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2018-03-27,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Micha Pazdan,2018-03-27,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-03-27,Poland, Adam Nawaka,66.0,0.0,0.0,0.0,0.0,0.0
   Tomasz Kedziora,2018-03-27,Poland, Adam Nawaka,24.0,0.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Thiago Cionek,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   ukasz Skorupski,2018-03-27,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-06-12,Poland, Adam Nawaka,45.0,2.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2018-06-12,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,2018-06-12,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Dawid Kownacki,2018-06-12,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Maciej Rybus,2018-06-12,Poland, Adam Nawaka,69.0,0.0,0.0,0.0,0.0,0.0
   Jakub Baszczykowski,2018-06-12,Poland, Adam Nawaka,21.0,1.0,1.0,0.0,0.0,0.0
Jacek Goralski,2018-06-12,Poland, Adam Nawaka,90.0,0.0,0.0,1.0,0.0,0.0
Grzegorz Krychowiak,2018-06-12,Poland, Adam Nawaka,76.0,0.0,0.0,0.0,0.0,0.0
   Piotr Zielinski,2018-06-12,Poland, Adam Nawaka,14.0,0.0,0.0,0.0,0.0,0.0
Bartosz Bereszynski,2018-06-12,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Thiago Cionek,2018-06-12,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-06-12,Poland, Adam Nawaka,52.0,0.0,0.0,0.0,0.0,0.0
   Micha Pazdan,2018-06-12,Poland, Adam Nawaka,38.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2018-06-12,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   ukasz Piszczek,2018-06-12,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2018-06-12,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Wojciech Szczesny,2018-06-12,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,1.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2017-03-26,Poland, Ljubisa Tumbakovic,89.0,0.0,0.0,0.0,0.0,0.0
   Sawomir Peszko,2017-03-26,Poland, Ljubisa Tumbakovic,1.0,0.0,0.0,0.0,0.0,0.0
Jakub Baszczykowski,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Maczynski,2017-03-26,Poland, Ljubisa Tumbakovic,89.0,0.0,0.0,0.0,0.0,0.0
   Thiago Cionek,2017-03-26,Poland, Ljubisa Tumbakovic,1.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,2017-03-26,Poland, Ljubisa Tumbakovic,77.0,0.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2017-03-26,Poland, Ljubisa Tumbakovic,13.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,0.0,0.0,0.0,0.0,0.0
Micha Pazdan,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,0.0,0.0,1.0,0.0,0.0
ukasz Piszczek,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,1.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2017-03-26,Poland, Ljubisa Tumbakovic,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2017-10-08,Poland, Adam Nawaka,90.0,1.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2017-10-08,Poland, Adam Nawaka,89.0,1.0,0.0,0.0,0.0,0.0
   Maciej Makuszewski,2017-10-08,Poland, Adam Nawaka,1.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Maczynski,2017-10-08,Poland, Adam Nawaka,89.0,1.0,0.0,0.0,0.0,0.0
   Rafa Wolski,2017-10-08,Poland, Adam Nawaka,1.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Jakub Baszczykowski,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Bartosz Bereszynski,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Micha Pazdan,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2017-10-08,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Maciej Rybus,2017-10-08,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2017-10-08,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-03-23,Poland, Adam Nawaka,66.0,0.0,0.0,0.0,0.0,0.0
   Jakub Swierczok,2018-03-23,Poland, Adam Nawaka,24.0,0.0,0.0,0.0,0.0,0.0
Dawid Kownacki,2018-03-23,Poland, Adam Nawaka,71.0,0.0,0.0,0.0,0.0,0.0
   Arkadiusz Milik,2018-03-23,Poland, Adam Nawaka,19.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Rafa Kurzawa,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,2018-03-23,Poland, Adam Nawaka,18.0,0.0,0.0,0.0,0.0,0.0
   Jacek Goralski,2018-03-23,Poland, Adam Nawaka,72.0,0.0,0.0,1.0,0.0,0.0
Przemysaw Frankowski,2018-03-23,Poland, Adam Nawaka,85.0,0.0,0.0,0.0,0.0,0.0
   Tomasz Kedziora,2018-03-23,Poland, Adam Nawaka,5.0,0.0,0.0,0.0,0.0,0.0
Marcin Kaminski,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Artur Jedrzejczyk,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Bartosz Biakowski,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-03-23,Poland, Adam Nawaka,66.0,0.0,0.0,0.0,0.0,0.0
   Jakub Swierczok,2018-03-23,Poland, Adam Nawaka,24.0,0.0,0.0,0.0,0.0,0.0
Dawid Kownacki,2018-03-23,Poland, Adam Nawaka,71.0,0.0,0.0,0.0,0.0,0.0
   Arkadiusz Milik,2018-03-23,Poland, Adam Nawaka,19.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Rafa Kurzawa,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,2018-03-23,Poland, Adam Nawaka,18.0,0.0,0.0,0.0,0.0,0.0
   Jacek Goralski,2018-03-23,Poland, Adam Nawaka,72.0,0.0,0.0,1.0,0.0,0.0
Przemysaw Frankowski,2018-03-23,Poland, Adam Nawaka,85.0,0.0,0.0,0.0,0.0,0.0
   Tomasz Kedziora,2018-03-23,Poland, Adam Nawaka,5.0,0.0,0.0,0.0,0.0,0.0
Marcin Kaminski,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-03-23,Poland, Adam Nawaka,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Artur Jedrzejczyk,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
   Bartosz Biakowski,2018-03-23,Poland, Adam Nawaka,45.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Piatek,2018-10-11,Poland, Jerzy Brzeczek,90.0,1.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Rafa Kurzawa,2018-10-11,Poland, Jerzy Brzeczek,63.0,0.0,0.0,0.0,0.0,0.0
   Kamil Grosicki,2018-10-11,Poland, Jerzy Brzeczek,27.0,0.0,0.0,0.0,0.0,0.0
Mateusz Klich,2018-10-11,Poland, Jerzy Brzeczek,62.0,0.0,0.0,1.0,0.0,0.0
   Jakub Baszczykowski,2018-10-11,Poland, Jerzy Brzeczek,28.0,1.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,1.0,0.0,0.0
Piotr Zielinski,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,1.0
Bartosz Bereszynski,2018-10-11,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
   Tomasz Kedziora,2018-10-11,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Piatek,2018-10-11,Poland, Jerzy Brzeczek,90.0,1.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Rafa Kurzawa,2018-10-11,Poland, Jerzy Brzeczek,63.0,0.0,0.0,0.0,0.0,0.0
   Kamil Grosicki,2018-10-11,Poland, Jerzy Brzeczek,27.0,0.0,0.0,0.0,0.0,0.0
Mateusz Klich,2018-10-11,Poland, Jerzy Brzeczek,62.0,0.0,0.0,1.0,0.0,0.0
   Jakub Baszczykowski,2018-10-11,Poland, Jerzy Brzeczek,28.0,1.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,1.0,0.0,0.0
Piotr Zielinski,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,1.0
Bartosz Bereszynski,2018-10-11,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
   Tomasz Kedziora,2018-10-11,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2018-10-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,2018-11-20,Poland, Fernando Santos,90.0,1.0,1.0,0.0,0.0,0.0
Przemysaw Frankowski,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,1.0,0.0,0.0
Piotr Zielinski,2018-11-20,Poland, Fernando Santos,89.0,0.0,0.0,0.0,0.0,0.0
   Damian Szymanski,2018-11-20,Poland, Fernando Santos,1.0,0.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2018-11-20,Poland, Fernando Santos,78.0,0.0,0.0,0.0,0.0,0.0
   Damian Kadzior,2018-11-20,Poland, Fernando Santos,12.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Mateusz Klich,2018-11-20,Poland, Fernando Santos,74.0,0.0,0.0,0.0,0.0,0.0
   Jacek Goralski,2018-11-20,Poland, Fernando Santos,16.0,0.0,0.0,0.0,0.0,0.0
Bartosz Bereszynski,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,1.0,0.0,0.0
Thiago Cionek,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,1.0,0.0,0.0
Tomasz Kedziora,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,2018-11-20,Poland, Fernando Santos,90.0,1.0,1.0,0.0,0.0,0.0
Przemysaw Frankowski,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,1.0,0.0,0.0
Piotr Zielinski,2018-11-20,Poland, Fernando Santos,89.0,0.0,0.0,0.0,0.0,0.0
   Damian Szymanski,2018-11-20,Poland, Fernando Santos,1.0,0.0,0.0,0.0,0.0,0.0
Kamil Grosicki,2018-11-20,Poland, Fernando Santos,78.0,0.0,0.0,0.0,0.0,0.0
   Damian Kadzior,2018-11-20,Poland, Fernando Santos,12.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Mateusz Klich,2018-11-20,Poland, Fernando Santos,74.0,0.0,0.0,0.0,0.0,0.0
   Jacek Goralski,2018-11-20,Poland, Fernando Santos,16.0,0.0,0.0,0.0,0.0,0.0
Bartosz Bereszynski,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,1.0,0.0,0.0
Thiago Cionek,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,1.0,0.0,0.0
Tomasz Kedziora,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2018-11-20,Poland, Fernando Santos,90.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Piatek,2018-09-11,Poland, Jerzy Brzeczek,60.0,0.0,0.0,0.0,0.0,0.0
   Mateusz Klich,2018-09-11,Poland, Jerzy Brzeczek,30.0,1.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,2018-09-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Jakub Baszczykowski,2018-09-11,Poland, Jerzy Brzeczek,80.0,0.0,0.0,0.0,0.0,0.0
   Przemysaw Frankowski,2018-09-11,Poland, Jerzy Brzeczek,10.0,0.0,0.0,0.0,0.0,0.0
Rafa Kurzawa,2018-09-11,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
   Damian Kadzior,2018-09-11,Poland, Jerzy Brzeczek,45.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,2018-09-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2018-09-11,Poland, Jerzy Brzeczek,72.0,0.0,0.0,0.0,0.0,0.0
   Damian Szymanski,2018-09-11,Poland, Jerzy Brzeczek,18.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Reca,2018-09-11,Poland, Jerzy Brzeczek,71.0,0.0,0.0,0.0,0.0,0.0
   Rafa Pietrzak,2018-09-11,Poland, Jerzy Brzeczek,19.0,0.0,0.0,0.0,0.0,0.0
Marcin Kaminski,2018-09-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2018-09-11,Poland, Jerzy Brzeczek,60.0,0.0,0.0,0.0,0.0,0.0
   Jan Bednarek,2018-09-11,Poland, Jerzy Brzeczek,30.0,0.0,0.0,0.0,0.0,0.0
Tomasz Kedziora,2018-09-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Wojciech Szczesny,2018-09-11,Poland, Jerzy Brzeczek,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2016-11-11,Poland, Christoph Daum,90.0,2.0,1.0,0.0,0.0,0.0
Kamil Grosicki,2016-11-11,Poland, Christoph Daum,88.0,1.0,0.0,0.0,0.0,0.0
   Sawomir Peszko,2016-11-11,Poland, Christoph Daum,2.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,2016-11-11,Poland, Christoph Daum,69.0,0.0,0.0,0.0,0.0,0.0
   Krzysztof Maczynski,2016-11-11,Poland, Christoph Daum,21.0,0.0,0.0,0.0,0.0,0.0
Piotr Zielinski,2016-11-11,Poland, Christoph Daum,79.0,0.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2016-11-11,Poland, Christoph Daum,11.0,0.0,0.0,0.0,0.0,0.0
Jakub Baszczykowski,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
Grzegorz Krychowiak,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
Artur Jedrzejczyk,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
Micha Pazdan,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
Kamil Glik,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Piszczek,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
ukasz Fabianski,2016-11-11,Poland, Christoph Daum,90.0,0.0,0.0,0.0,0.0,0.0
Robert Lewandowski,2017-06-10,Poland, Adam Nawaka,90.0,3.0,2.0,0.0,0.0,0.0
Piotr Zielinski,2017-06-10,Poland, Adam Nawaka,80.0,0.0,0.0,0.0,0.0,0.0
   ukasz Teodorczyk,2017-06-10,Poland, Adam Nawaka,10.0,0.0,0.0,0.0,0.0,0.0
