,_id,player,manager,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp,count(manager)
4468,6193c0a3d4e110bca6419b76,Fredrik-Midtsjo,Jan Jonsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4469,6193c0a3d4e110bca6419b77,Ramon-Mierez,Simon Rozman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4470,6193c0a3d4e110bca6419b78,Stefan-Mihajlovic,Vladan Milojevic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4471,6193c0a3d4e110bca6419b79,Georgi-Milanov,Giorgio Contini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4472,6193c0a3d4e110bca6419b7a,Antonio-Milic,Slavoljub Muslin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4473,6193c0a3d4e110bca6419b7b,Arkadiusz-Milik,Pep Guardiola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4474,6193c0a3d4e110bca6419b7c,Pere-Milla,Abelardo Fernandez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4475,6193c0a3d4e110bca6419b7d,George-Miller,Michael Flynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4476,6193c0a3d4e110bca6419b7e,Mark-Milligan,Tommy Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4477,6193c0a3d4e110bca6419b7f,Zak-Mills,Neil Aspin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4478,6193c0a3d4e110bca6419b80,Florian-Miguel,Bernard Casoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4479,6193c0a3d4e110bca6419b81,Tomasz-Midzierski,Kosta Runjaic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4480,6193c0a3d4e110bca6419b82,Bogdan-Milosevic,Sladjan Nikolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4481,6193c0a3d4e110bca6419b83,Deni-Milosevic,Bulent Uygun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4482,6193c0a3d4e110bca6419b84,Omar-Midani,Felix Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4483,6193c0a3d4e110bca6419b85,Lucas-Mineiro,Levir Culpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4484,6193c0a3d4e110bca6419b86,Ondrej-Mihalik,Jaroslav Hynek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4485,6193c0a3d4e110bca6419b87,Hiram-Mier,Martin Palermo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4486,6193c0a3d4e110bca6419b88,Cristian-Molinaro,Thorsten Fink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4487,6193c0a3d4e110bca6419b89,Cristian-Molinaro,Fabrizio Castori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4488,6193c0a3d4e110bca6419b8a,Quirin-Moll,Michael Frontzeck,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4489,6193c0a3d4e110bca6419b8b,Florent-Mollet,Pascal Plancque,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.5,1
4490,6193c0a3d4e110bca6419b8c,Jayson-Molumby,Adam Barrett,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
4491,6193c0a3d4e110bca6419b8d,Jayson-Molumby,David Horseman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4492,6193c0a3d4e110bca6419b8e,Luke-Molyneux,Sam Ricketts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4493,6193c0a3d4e110bca6419b8f,George-Moncur,Alan Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4494,6193c0a3d4e110bca6419b90,Margherita-Monnecchi,Marianna Marini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4495,6193c0a3d4e110bca6419b91,Bader-Monshi,Mano Menezes,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
4496,6193c0a3d4e110bca6419b92,Cristian-Montano,Callum Davidson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4497,6193c0a3d4e110bca6419b93,Ilario-Monterisi,Roberto De Zerbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4498,6193c0a3d4e110bca6419b94,Jefferson-Montero,Michael Appleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4499,6193c0a3d4e110bca6419b95,Nemanja-Mihajlovic,Danny Buijs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4500,6193c0a3d4e110bca6419b96,Branko-Mihajlovic,Ferenc Horvath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4501,6193c0a3d4e110bca6419b97,Lewis-Montsma,Glyn Hodges,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4502,6193c0a3d4e110bca6419b98,Simon-Moore,Ralph Hasenhuttl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4503,6193c0a3d4e110bca6419b99,Taylor-Moore,Mark Robins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4504,6193c0a3d4e110bca6419b9a,Jordan-Moore-Taylor,John Sheridan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4505,6193c0a3d4e110bca6419b9b,Anselmo-de-Moraes,Rui Vitoria,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4506,6193c0a3d4e110bca6419b9c,Alvaro-Morata,Leonardo Jardim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4507,6193c0a3d4e110bca6419b9d,Alvaro-Morata,Peter Bosz,0.0,2.0,0.0,24.0,0.0,0.0,1.0,0.0,1
4508,6193c0a3d4e110bca6419b9e,Leonel-Moreira,Erwin Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4509,6193c0a3d4e110bca6419b9f,Alex-Moreno,Ariday Cabrera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4510,6193c0a3d4e110bca6419ba0,Florian-Miguel,Karim Mokkedem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4511,6193c0a3d4e110bca6419ba1,Omenuke-Mfulu,David Robitail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4512,6193c0a3d4e110bca6419ba2,Gabadinho-Mhango,Sammy Troughton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4513,6193c0a3d4e110bca6419ba3,Michel,Mirko Slomka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4514,6193c0a3d4e110bca6419ba4,Sven-Michel,Tim Walter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4515,6193c0a3d4e110bca6419ba5,Clement-Michelin,Guillermo Abascal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4516,6193c0a3d4e110bca6419ba6,Simon-Moore,Tony Pulis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4517,6193c0a3d4e110bca6419ba7,Erik-Moran,Mehdi Nafti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4518,6193c0a3d4e110bca6419ba8,Lucas-Mineiro,Fabiano Soares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4519,6193c0a3d4e110bca6419ba9,Benedik-Mioc,Dean Klafuric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4520,6193c0a3d4e110bca6419baa,Amando-Moreno,Danny Cruz,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4521,6193c0a3d4e110bca6419bab,Adriano-Montalto,Cristian Brocchi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4522,6193c0a3d4e110bca6419bac,Cristian-Montano,Pep Guardiola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4523,6193c0a3d4e110bca6419bad,Nelson-Monte,Vasco Seabra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4524,6193c0a3d4e110bca6419bae,Joaquin-Montecinos,Mario Salas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4525,6193c0a3d4e110bca6419baf,Jamiro-Monteiro,Peter van den Berg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4526,6193c0a3d4e110bca6419bb0,Ronny-Montero,Tiago Nunes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4527,6193c0a3d4e110bca6419bb1,Alex-Moreno,Quique Setien,0.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,1
4528,6193c0a3d4e110bca6419bb2,Angel-Montoro,Victor Fernandez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4529,6193c0a3d4e110bca6419bb3,Angel-Montoro,David Gallego,0.0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,1
4530,6193c0a3d4e110bca6419bb4,Elliott-Moore,Simon Davies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4531,6193c0a3d4e110bca6419bb5,Kieffer-Moore,Jamie Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4532,6193c0a3d4e110bca6419bb6,Liam-Moore,Karanka,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1
4533,6193c0a3d4e110bca6419bb7,Stuart-Moore,Mark Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4534,6193c0a3d4e110bca6419bb8,Monchu,Jose Luis Oltra,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1
4535,6193c0a3d4e110bca6419bb9,Taylor-Moore,Michael Flynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4536,6193c0a3d4e110bca6419bba,Junior-Morais,John van den Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4537,6193c0a3d4e110bca6419bbb,Junior-Morais,Albert Stuivenberg,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
4538,6193c0a3d4e110bca6419bbc,Alberto-Moreno,Javi Gracia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4539,6193c0a3d4e110bca6419bbd,Alex-Moreno,Ronald Koeman,2.0,0.0,1.0,15.0,2.0,1.0,2.0,0.0,1
4540,6193c0a3d4e110bca6419bbe,Luis-Montes,Diego Torres Ortiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4541,6193c0a3d4e110bca6419bbf,Martin-Montoya,Rolando Maran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4542,6193c0a3d4e110bca6419bc0,Martin-Montoya,Peter Stoger,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,1
4543,6193c0a3d4e110bca6419bc1,Liam-Moore,Sabri Lamouchi,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1
4544,6193c0a3d4e110bca6419bc2,Hussain-Al-Moqahwi,Jorge Jesus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4545,6193c0a3d4e110bca6419bc3,Emre-Mor,Markus Gisdol,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
4546,6193c0a3d4e110bca6419bc4,Felipe-Mora,Oscar Velazquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4547,6193c0a3d4e110bca6419bc5,Anselmo-de-Moraes,Paulo Autuori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4548,6193c0a3d4e110bca6419bc6,Junior-Moraes,Lopetegui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4549,6193c0a3d4e110bca6419bc7,Wesley-Moraes,Jacky Mathijssen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4550,6193c0a3d4e110bca6419bc8,Junior-Moraes,Anatoliy Bezsmertny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4551,6193c0a3d4e110bca6419bc9,Ruslan-Mingazow,Stanislav Levy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
4552,6193c0a3d4e110bca6419bca,Jerome-Mombris,Jose Pasqualetti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4553,6193c0a3d4e110bca6419bcb,Florent-Mollet,Luka Elsner,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,1
4554,6193c0a3d4e110bca6419bcc,Gadiel-Michael,Rabah Madjer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4555,6193c0a3d4e110bca6419bcd,Aleksei-Miranchuk,Stefano Pioli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4556,6193c0a3d4e110bca6419bce,Fabio-Miretti,Luciano Spalletti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4557,6193c0a3d4e110bca6419bcf,Josip-Misic,Ivo Susak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4558,6193c0a3d4e110bca6419bd0,Josip-Misic,Stefano Cuoghi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4559,6193c0a3d4e110bca6419bd1,Gaetan-Missi-Mezu,Vitalii Kosovskii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4560,6193c0a3d4e110bca6419bd2,Kairo-Mitchell,Simon Davies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4561,6193c0a3d4e110bca6419bd3,Yohannes-Mitchum,Terry Fenwick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4562,6193c0a3d4e110bca6419bd4,Bogdan-Mitrea,Liviu Ciobotariu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4563,6193c0a3d4e110bca6419bd5,Alexandru-Mitrita,Stefano Pioli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4564,6193c0a3d4e110bca6419bd6,Alexandru-Mitrita,Jess Thorup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4565,6193c0a3d4e110bca6419bd7,Aleksandar-Mitrovic,Jimmy Floyd Hasselbaink,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
4566,6193c0a3d4e110bca6419bd8,Koji-Miyoshi,Akira Nishino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4567,6193c0a3d4e110bca6419bd9,Thamsanqa-Mkhize,Thokozani Mkhize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4568,6193c0a3d4e110bca6419bda,Scott-Moloney,Michael Jolley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4569,6193c0a3d4e110bca6419bdb,Filip-Mladenovic,Jurgen Henn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4570,6193c0a3d4e110bca6419bdc,Mirko-Miceli,Aimo Diana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4571,6193c0a3d4e110bca6419bdd,Gabadinho-Mhango,Ayanda Dlamini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4572,6193c0a3d4e110bca6419bde,Gabadinho-Mhango,Veselin Jelusic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4573,6193c0a3d4e110bca6419bdf,Filip-Modelski,Kostas Kaiafas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4574,6193c0a3d4e110bca6419be0,Ricky-Modeste,Gary Waddock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4575,6193c0a3d4e110bca6419be1,Omar-Mohamed,Junior Gonzalez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4576,6193c0a3d4e110bca6419be2,Sadegh-Moharrami,Reza Enayati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4577,6193c0a3d4e110bca6419be3,Romario-Moise,Ionut Mosteanu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4578,6193c0a3d4e110bca6419be4,Johan-Mojica,Luis Milla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4579,6193c0a3d4e110bca6419be5,Dinu-Moldovan,Rubi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4580,6193c0a3d4e110bca6419be6,Quirin-Moll,Maik Walpurgis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4581,6193c0a3d4e110bca6419be7,Quirin-Moll,Vasile Miriuta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4582,6193c0a3d4e110bca6419be8,Tim-Moller,Nils Drube,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4583,6193c0a3d4e110bca6419be9,Florent-Mollet,Rene Girard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4584,6193c0a3d4e110bca6419bea,Peniel-Mlapa,Dirk Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4585,6193c0a3d4e110bca6419beb,Stuart-Moore,Grant McCann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4586,6193c0a3d4e110bca6419bec,Adrian-Mora,Diego Cocca Pera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4587,6193c0a3d4e110bca6419bed,Christian-Mora,Luca D'Angelo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
4588,6193c0a3d4e110bca6419bee,Jaime-Moreno-Ciorciari,Mariano Soso,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1
4589,6193c0a3d4e110bca6419bef,Pule-Mmodi,Steve Barker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4590,6193c0a3d4e110bca6419bf0,Filip-Modelski,Artur Skowronek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4591,6193c0a3d4e110bca6419bf1,Luka-Modric,Tony Mowbray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4592,6193c0a3d4e110bca6419bf2,Luka-Modric,Laurent Blanc,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1
4593,6193c0a3d4e110bca6419bf3,Brede-Moe,Toni Ordinas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4594,6193c0a3d4e110bca6419bf4,Kevin-Mohwald,Karsten Neitzel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4595,6193c0a3d4e110bca6419bf5,Tomasz-Mokwa,Tomasz Kaczmarek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4596,6193c0a3d4e110bca6419bf6,Salvatore-Molina,Claudio Ranieri,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1
4597,6193c0a3d4e110bca6419bf7,Tim-Moller,Mersad Selimbegovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4598,6193c0a3d4e110bca6419bf8,Grace-Moloney,Vito van Crooij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4599,6193c0a3d4e110bca6419bf9,Scott-Moloney,Jobi McAnuff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4600,6193c0a3d4e110bca6419bfa,Francisco-Montero,Quique Setien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4601,6193c0a3d4e110bca6419bfb,Marvin-Monterrosa,Gregg Berhalter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4602,6193c0a3d4e110bca6419bfc,Vlad-Morar,Yannis Anastasiou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4603,6193c0a3d4e110bca6419bfd,Bogdan-Mitrea,Cristian Dulca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4604,6193c0a3d4e110bca6419bfe,Bogdan-Milovanov,Carlos Gomez ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4605,6193c0a3d4e110bca6419bff,Nemanja-Milunovic,Radovan Krivokapic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4606,6193c0a3d4e110bca6419c00,Leo-Milutinovic,Marcel Brandstetter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4607,6193c0a3d4e110bca6419c01,Reegan-Mimnaugh,Graham Alexander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4608,6193c0a3d4e110bca6419c02,Oscar-Mingueza,Serhiy Rebrov,0.0,0.0,0.0,9.0,2.0,2.0,2.0,1.0,1
4609,6193c0a3d4e110bca6419c03,Song-Minkyu,Cho DukJae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4610,6193c0a3d4e110bca6419c04,Ignasi-Miquel,Imanol Alguacil,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1
4611,6193c0a3d4e110bca6419c05,Reziuan-Mirzov,Murat Yakin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4612,6193c0a3d4e110bca6419c06,Demetri-Mitchell,Jose Mourinho,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
4613,6193c0a3d4e110bca6419c07,Kairo-Mitchell,Dean Keates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4614,6193c0a3d4e110bca6419c08,Alexandru-Mitrita,Luigi Delneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4615,6193c0a3d4e110bca6419c09,Maximilian-Mittelstadt,Achim Beierlorzer,0.0,1.0,0.0,19.0,4.0,2.0,5.0,1.0,1
4616,6193c0a3d4e110bca6419c0a,Maximilian-Mittelstadt,Uwe Neuhaus,0.0,1.0,0.0,35.0,8.0,2.0,3.0,0.0,1
4617,6193c0a3d4e110bca6419c0b,Idris-El-Mizouni,Jimmy Floyd Hasselbaink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4618,6193c0a3d4e110bca6419c0c,Ivan-Milosevic,Gregorio Manzano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4619,6193c0a3d4e110bca6419c0d,Sebastian-Mladen,Valentin Suciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4620,6193c0a3d4e110bca6419c0e,Erik-Moran,Rafael Navarro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4621,6193c0a3d4e110bca6419c0f,Junior-Moraes,Ivan Fedyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4622,6193c0a3d4e110bca6419c10,Afra-Al-Mheiri,Wael Gharzeddine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4623,6193c0a3d4e110bca6419c11,Michel,Steve McClaren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4624,6193c0a3d4e110bca6419c12,Alexander-Michel,Magnus Pehrsson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4625,6193c0a3d4e110bca6419c13,Alexander-Michel,Mohamed Nizam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4626,6193c0a3d4e110bca6419c14,Sven-Michel,Michael Oenning,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4627,6193c0a3d4e110bca6419c15,Ryohei-Michibuchi,Erick Mombaerts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4628,6193c0a3d4e110bca6419c16,Zaher-Midani,Vital Borkelmans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4629,6193c0a3d4e110bca6419c17,Daryl-van-Mieghem,Nebojsa Gudelj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4630,6193c0a3d4e110bca6419c18,Simon-Mignolet,Willy Sagnol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4631,6193c0a3d4e110bca6419c19,Florian-Miguel,Mauricio Pochettino,0.0,0.0,0.0,6.0,2.0,3.0,2.0,0.0,1
4632,6193c0a3d4e110bca6419c1a,Nikolay-Mihaylov,Ivan Kolev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4633,6193c0a3d4e110bca6419c1b,Saulius-Mikoliunas,Mikkjal Thomassen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4634,6193c0a3d4e110bca6419c1c,Danilo-Milenkovic,Radoslav Batak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4635,6193c0a3d4e110bca6419c1d,Nikola-Milenkovic,Andrea Pirlo,1.0,0.0,0.0,13.0,4.0,1.0,3.0,1.0,1
4636,6193c0a3d4e110bca6419c1e,Wesley-Moraes,Frank Lampard,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,1
4637,6193c0a3d4e110bca6419c1f,Nemanja-Miletic,Francky Dury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4638,6193c0a3d4e110bca6419c20,Marko-Milinkovic,Sezai Yildirim,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1
4639,6193c0a3d4e110bca6419c21,Luka-Milivojevic,Marcelo Bielsa,0.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,1
4640,6193c0a3d4e110bca6419c22,Lindo-Mkhonta,Javier Aguirre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4641,6193c0a3d4e110bca6419c23,George-Miller,Lee Bullen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4642,6193c0a3d4e110bca6419c24,Idris-El-Mizouni,John Yems,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4643,6193c0a3d4e110bca6419c25,Vincenzo-Millico,Simone Inzaghi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4644,6193c0a3d4e110bca6419c26,David-Mitrovic,Baldassare di Gregorio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4645,6193c0a3d4e110bca6419c27,Joni-Montiel,Fernando Hierro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4646,6193c0a3d4e110bca6419c28,Lewis-Montsma,Michael Reiziger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4647,6193c0a3d4e110bca6419c29,Jasper-Moon,Nathan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4648,6193c0a3d4e110bca6419c2a,Elliott-Moore,Steve Cotterill,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
4649,6193c0a3d4e110bca6419c2b,Kieffer-Moore,Nathan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4650,6193c0a3d4e110bca6419c2c,Simon-Moore,Marco Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4651,6193c0a3d4e110bca6419c2d,Luca-Mora,Delio Rossi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4652,6193c0a3d4e110bca6419c2e,Antonio-Milic,Bolo,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1
4653,6193c0a3d4e110bca6419c2f,Fernando-Meza,Marco Figueroa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4654,6193c0a3d4e110bca6419c30,Frano-Mlinar,Andrea Mandorlini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
4655,6193c0a3d4e110bca6419c31,Szabolcs-Mezei,Aurel Csertoi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
