Date,Country,Official,Player,Min,Gls,PK,CrdY,CrdR,OG
2010-06-17,France,Inconnu,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-17,France,Inconnu,Florent Malouda,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-17,France,Inconnu,Franck Ribery,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-17,France,Inconnu,Bacary Sagna,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-17,France,Inconnu,Jeremy Toulalan,90.0,0.0,0.0,1.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Karim Benzema,80.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Olivier Giroud,10.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Antoine Griezmann,67.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Loic Remy,23.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Mathieu Valbuena,62.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Franck Ribery,28.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Paul Pogba,80.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Moussa Sissoko,10.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Blaise Matuidi,90.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Yohan Cabaye,90.0,0.0,0.0,1.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Patrice Evra,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Lucas Digne,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Mathieu Debuchy,86.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Bacary Sagna,4.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Karim Benzema,80.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Olivier Giroud,10.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Antoine Griezmann,67.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Loic Remy,23.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Mathieu Valbuena,62.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Franck Ribery,28.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Paul Pogba,80.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Moussa Sissoko,10.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Blaise Matuidi,90.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Yohan Cabaye,90.0,0.0,0.0,1.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Patrice Evra,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Lucas Digne,45.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Eliaquim Mangala,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Mathieu Debuchy,86.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,   Bacary Sagna,4.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,France,Martin Atkinson,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Kevin Gameiro,78.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,   Andre-Pierre Gignac,12.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Antoine Griezmann,89.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,   N'Golo Kante,1.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Dimitri Payet,66.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,   Anthony Martial,24.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Blaise Matuidi,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Paul Pogba,90.0,1.0,0.0,1.0,0.0,0.0
2016-10-10,France,Damir Skomina,Moussa Sissoko,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Layvin Kurzawa,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Djibril Sidibe,90.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,France,Damir Skomina,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Olivier Giroud,75.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,   Kylian Mbappe,15.0,1.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Thomas Lemar,90.0,2.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Antoine Griezmann,88.0,1.0,0.0,1.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,   Nabil Fekir,2.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Kingsley Coman,79.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,   Alexandre Lacazette,11.0,0.0,0.0,1.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Paul Pogba,90.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,N'Golo Kante,90.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Layvin Kurzawa,90.0,0.0,0.0,1.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Samuel Umtiti,90.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Djibril Sidibe,90.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,France,Gianluca Rocchi,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Olivier Giroud,88.0,1.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,   Ousmane Dembele,2.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Blaise Matuidi,90.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Antoine Griezmann,80.0,0.0,0.0,1.0,0.0,0.0
2018-09-09,France,Alberto Undiano,   Steven Nzonzi,10.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Kylian Mbappe,90.0,1.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,N'Golo Kante,90.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Paul Pogba,90.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Lucas Hernandez,61.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,   Benjamin Mendy,29.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Samuel Umtiti,90.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Benjamin Pavard,90.0,0.0,0.0,1.0,0.0,0.0
2018-09-09,France,Alberto Undiano,Alphonse Areola,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Olivier Giroud,64.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,   Ousmane Dembele,26.0,0.0,0.0,1.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Antoine Griezmann,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Blaise Matuidi,64.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,   Moussa Sissoko,26.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Steven Nzonzi,80.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,   Tanguy Ndombele,10.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,N'Golo Kante,90.0,0.0,0.0,1.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Kylian Mbappe,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Lucas Digne,90.0,0.0,0.0,1.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Presnel Kimpembe,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Benjamin Pavard,90.0,0.0,0.0,1.0,0.0,0.0
2018-11-16,France,Anthony Taylor,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Karim Benzema,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Yohan Cabaye,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Mathieu Debuchy,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Patrice Evra,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Olivier Giroud,61.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,   Antoine Griezmann,29.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Blaise Matuidi,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-30,France,Mark Geiger,Paul Pogba,90.0,1.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Mathieu Valbuena,89.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,   Moussa Sissoko,1.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Karim Benzema,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Yohan Cabaye,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Mathieu Debuchy,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Patrice Evra,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Olivier Giroud,61.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,   Antoine Griezmann,29.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Blaise Matuidi,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-30,France,Mark Geiger,Paul Pogba,90.0,1.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Mathieu Valbuena,89.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,   Moussa Sissoko,1.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,France,Mark Geiger,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Olivier Giroud,90.0,2.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Antoine Griezmann,64.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,   Loic Remy,26.0,1.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Mathieu Valbuena,69.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,   Clement Grenier,21.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Paul Pogba,45.0,1.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,   Lucas Digne,45.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Blaise Matuidi,73.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,   Rio Mavuba,17.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Yohan Cabaye,79.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,   Remy Cabella,11.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Patrice Evra,45.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,   Moussa Sissoko,45.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Mamadou Sakho,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Mathieu Debuchy,90.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,France,Padraigh Sutton,Stephane Ruffier,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Olivier Giroud,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-01,France,Carlos Clos,Mathieu Valbuena,71.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,   Moussa Sissoko,19.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Loic Remy,63.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,   Clement Grenier,27.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Paul Pogba,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-01,France,Carlos Clos,Blaise Matuidi,63.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,   Antoine Griezmann,27.0,1.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Yohan Cabaye,45.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,   Eliaquim Mangala,45.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Patrice Evra,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Mamadou Sakho,45.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,   Rio Mavuba,45.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,France,Carlos Clos,Bacary Sagna,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-01,France,Carlos Clos,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Karim Benzema,89.0,1.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Andre-Pierre Gignac,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Antoine Griezmann,83.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Morgan Schneiderlin,7.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Mathieu Valbuena,57.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Dimitri Payet,33.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Paul Pogba,90.0,1.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Blaise Matuidi,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Yohan Cabaye,70.0,0.0,0.0,1.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Moussa Sissoko,20.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Patrice Evra,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Eliaquim Mangala,90.0,0.0,0.0,1.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Bacary Sagna,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Steve Mandanda,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Karim Benzema,89.0,1.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Andre-Pierre Gignac,1.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Antoine Griezmann,83.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Morgan Schneiderlin,7.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Mathieu Valbuena,57.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Dimitri Payet,33.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Paul Pogba,90.0,1.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Blaise Matuidi,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Yohan Cabaye,70.0,0.0,0.0,1.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,   Moussa Sissoko,20.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Patrice Evra,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Eliaquim Mangala,90.0,0.0,0.0,1.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Bacary Sagna,90.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,France,Szymon Marciniak,Steve Mandanda,90.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Olivier Giroud,90.0,1.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Kylian Mbappe,76.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,   Ousmane Dembele,14.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Nabil Fekir,63.0,1.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,   Antoine Griezmann,27.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Blaise Matuidi,90.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Corentin Tolisso,76.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,   Paul Pogba,14.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Steven Nzonzi,90.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Benjamin Mendy,62.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,   Lucas Hernandez,28.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Samuel Umtiti,63.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,   Presnel Kimpembe,27.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Adil Rami,90.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Djibril Sidibe,81.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,   Benjamin Pavard,9.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,France,Georgi Kabakov,Steve Mandanda,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Anthony Martial,57.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Antoine Griezmann,33.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Kylian Mbappe,85.0,2.0,0.0,1.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Thomas Lemar,5.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Ousmane Dembele,71.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Olivier Giroud,19.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Adrien Rabiot,80.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Blaise Matuidi,10.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,N'Golo Kante,65.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Corentin Tolisso,25.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Paul Pogba,90.0,1.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Lucas Hernandez,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Samuel Umtiti,79.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Presnel Kimpembe,11.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Benjamin Pavard,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Anthony Martial,57.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Antoine Griezmann,33.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Kylian Mbappe,85.0,2.0,0.0,1.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Thomas Lemar,5.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Ousmane Dembele,71.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Olivier Giroud,19.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Adrien Rabiot,80.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Blaise Matuidi,10.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,N'Golo Kante,65.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Corentin Tolisso,25.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Paul Pogba,90.0,1.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Lucas Hernandez,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Samuel Umtiti,79.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,   Presnel Kimpembe,11.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Laurent Koscielny,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Benjamin Pavard,90.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,France,Gediminas Mazeika,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Loic Remy,59.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,   Karim Benzema,31.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Remy Cabella,59.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,   Alexandre Lacazette,31.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Yohan Cabaye,90.0,0.0,0.0,1.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Paul Pogba,73.0,1.0,0.0,1.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,   Blaise Matuidi,17.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Moussa Sissoko,81.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,   Mathieu Valbuena,9.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Morgan Schneiderlin,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Lucas Digne,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Jeremy Mathieu,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Raphael Varane,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Bacary Sagna,90.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,France,Wolfgang Stark,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Djibril Cisse,54.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,   Thierry Henry,36.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Gael Clichy,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Abou Diaby,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-22,France,Inconnu,Alou Diarra,81.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,   Sidney Govou,9.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,William Gallas,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Andre-Pierre Gignac,45.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,   Florent Malouda,45.0,1.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Yoann Gourcuff,24.0,0.0,0.0,0.0,1.0,0.0
2010-06-22,France,Inconnu,Hugo Lloris,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Franck Ribery,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Bacary Sagna,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Sebastien Squillaci,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Djibril Cisse,54.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,   Thierry Henry,36.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Gael Clichy,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-22,France,Inconnu,Abou Diaby,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-22,France,Inconnu,Alou Diarra,81.0,0.0,0.0,0.0,0.0,0.0
